age,sex,race,marital-status,relationship,workclass,fnlwgt,education,education-num,occupation,capital-gain,capital-loss,hours-per-week,native-country,target
50,1,0,2,0,2,344621,1,9,8,0,0,40,0,<=50K
52,0,0,1,1,2,174752,1,9,5,0,0,60,0,>50K
18,0,0,0,3,5,174202,1,9,6,0,0,60,0,<=50K
57,0,0,1,1,2,316000,1,9,10,0,0,40,0,<=50K
63,0,0,1,1,0,216871,5,10,0,0,1740,40,0,<=50K
29,0,0,0,5,2,246933,1,9,0,0,0,40,4,<=50K
32,0,0,1,1,1,112115,0,13,3,7688,0,40,0,>50K
34,0,0,1,1,2,264651,1,9,8,0,0,40,0,>50K
43,1,0,2,4,2,99185,1,9,0,0,0,58,0,<=50K
39,0,0,1,1,2,176186,5,10,8,0,0,40,0,>50K
28,0,0,0,3,2,100219,1,9,8,0,0,45,0,<=50K
32,1,0,0,0,2,46691,0,13,0,0,0,40,0,<=50K
28,0,0,0,0,0,297735,10,15,3,0,0,90,0,<=50K
40,0,0,1,1,2,132222,5,10,8,4386,0,50,0,>50K
25,0,0,0,0,2,189656,0,13,9,0,0,60,0,>50K
54,0,0,1,1,4,224934,3,14,3,0,0,50,0,>50K
48,0,0,1,1,5,149218,0,13,7,0,0,70,0,>50K
51,1,0,2,0,2,158508,5,10,1,0,0,36,0,<=50K
67,0,0,1,1,0,261203,7,4,6,0,0,35,0,<=50K
17,1,0,0,4,2,309504,12,6,5,0,0,24,0,<=50K
24,0,0,0,0,0,324637,5,10,4,0,0,40,0,<=50K
25,0,0,1,1,2,267426,1,9,2,0,0,40,0,<=50K
54,1,0,2,0,2,46401,5,10,4,0,0,47,0,<=50K
32,1,0,2,3,2,114288,1,9,3,0,0,40,0,<=50K
41,0,0,0,3,3,193882,1,9,0,0,0,40,0,<=50K
53,1,0,2,0,2,311269,1,9,4,0,0,40,0,<=50K
45,1,0,2,0,2,156117,9,11,3,0,0,32,0,<=50K
51,0,0,1,1,2,222615,1,9,8,0,0,40,0,>50K
41,0,0,1,1,0,106900,3,14,3,7298,0,60,0,>50K
40,1,0,1,2,3,78036,9,11,3,0,0,65,0,>50K
27,0,0,0,5,2,380560,1,9,7,0,0,40,4,<=50K
41,0,2,1,1,2,167106,0,13,0,3103,0,35,11,>50K
51,0,0,1,1,2,289436,0,13,1,0,0,60,0,>50K
36,1,0,2,4,2,749636,5,10,0,0,0,40,0,<=50K
34,0,0,0,3,5,154120,1,9,7,0,0,55,0,<=50K
43,0,0,1,1,2,105119,1,9,0,0,0,40,0,<=50K
61,1,1,2,3,3,181081,1,9,0,0,0,20,0,<=50K
31,0,0,4,4,2,182237,12,6,6,0,0,40,0,<=50K
34,0,0,1,1,2,102130,1,9,5,0,0,65,0,>50K
43,0,0,1,1,2,266324,1,9,10,0,1902,99,0,>50K
52,0,0,1,1,2,170562,14,8,10,0,0,40,0,<=50K
18,1,0,0,3,2,240543,2,7,4,0,0,20,0,<=50K
37,0,0,1,1,3,187046,5,10,3,0,0,40,0,>50K
60,0,0,1,1,2,389254,1,9,0,0,0,40,0,<=50K
47,1,0,6,4,2,179955,5,10,6,0,0,25,31,<=50K
21,0,0,0,3,2,197997,5,10,0,0,0,30,0,<=50K
34,0,0,1,1,5,343789,0,13,1,7688,0,55,0,>50K
28,1,0,2,0,2,191088,1,9,4,0,1741,52,0,<=50K
40,0,0,1,1,4,141649,9,11,11,0,0,40,0,>50K
26,0,0,0,0,2,433906,6,12,4,0,0,40,0,<=50K
48,1,1,0,4,2,207982,5,10,4,0,0,40,0,<=50K
46,0,0,1,1,2,175925,5,10,7,0,0,40,0,<=50K
58,0,0,1,1,2,85767,5,10,5,0,0,48,0,<=50K
32,0,0,0,0,5,281030,1,9,10,0,0,40,0,<=50K
38,0,2,1,1,2,396595,5,10,10,0,0,40,0,>50K
43,0,0,1,1,1,163108,5,10,7,0,0,99,0,<=50K
17,1,0,0,3,2,141590,2,7,13,0,0,12,0,<=50K
36,0,0,1,1,2,67728,1,9,10,5013,0,40,25,<=50K
30,0,0,1,1,2,345522,1,9,6,3103,0,70,0,>50K
45,0,0,1,1,2,330087,1,9,10,0,0,40,0,<=50K
51,0,0,1,1,1,204322,1,9,6,0,0,50,0,<=50K
29,0,0,1,1,2,50295,5,10,1,0,0,48,0,<=50K
35,0,0,0,3,1,147258,9,11,7,0,0,65,0,<=50K
19,1,0,0,3,2,194260,5,10,5,0,0,20,0,<=50K
56,0,0,1,1,2,437727,4,5,5,0,0,40,0,<=50K
24,1,0,1,2,2,280960,1,9,8,0,0,24,0,<=50K
33,0,0,1,1,2,33117,6,12,11,0,0,40,0,<=50K
43,1,1,0,4,2,169628,0,13,5,0,0,35,0,>50K
22,0,0,0,3,0,124942,5,10,4,0,0,45,0,<=50K
44,0,1,0,0,2,143368,5,10,4,0,0,55,0,<=50K
37,0,0,4,0,2,255621,1,9,10,0,0,50,0,<=50K
34,0,0,0,0,5,154227,5,10,5,0,0,75,0,<=50K
43,1,0,4,4,2,171438,9,11,5,0,0,45,0,<=50K
39,1,0,2,4,2,191524,1,9,0,0,0,40,0,<=50K
30,0,0,1,1,2,377017,5,10,2,0,0,32,0,<=50K
58,1,0,0,0,2,192806,7,4,2,0,0,33,0,<=50K
45,1,0,2,4,4,234195,1,9,0,0,0,35,0,<=50K
30,1,1,2,4,2,147596,5,10,0,0,0,40,0,<=50K
42,1,0,1,2,2,147251,5,10,3,0,0,36,0,<=50K
50,0,0,1,1,2,176157,3,14,1,0,0,50,0,>50K
25,0,0,0,3,4,176162,9,11,11,0,0,30,0,<=50K
34,0,0,1,1,2,384150,0,13,1,0,0,40,0,>50K
50,0,0,1,1,2,107665,5,10,5,0,0,40,0,>50K
60,0,0,1,1,0,165827,8,16,3,0,0,55,0,<=50K
41,0,0,1,1,2,287306,6,12,3,15024,0,60,0,>50K
71,0,0,1,1,1,78786,7,4,7,0,0,10,0,<=50K
40,1,0,2,0,1,33310,10,15,4,0,2339,35,0,<=50K
22,1,0,0,3,2,349368,0,13,1,0,0,30,0,<=50K
52,0,0,0,0,2,117674,0,13,3,0,0,38,0,<=50K
30,0,0,0,0,2,310889,5,10,2,0,0,55,0,<=50K
40,0,0,1,1,2,379919,5,10,8,0,0,40,0,<=50K
31,0,2,1,1,3,34862,6,12,5,0,0,40,0,<=50K
44,0,0,1,1,2,201723,0,13,1,15024,0,45,0,>50K
38,0,1,1,1,4,161463,10,15,3,0,0,40,0,>50K
46,0,0,0,0,2,186410,10,15,1,0,0,50,0,>50K
57,0,1,2,0,3,62020,10,15,1,0,0,55,0,>50K
39,0,0,1,1,2,42044,2,7,6,0,0,40,0,<=50K
42,1,0,2,0,2,170230,0,13,1,0,0,55,0,>50K
43,0,0,1,1,2,341358,9,11,5,0,0,40,0,>50K
22,1,0,0,0,2,199426,5,10,5,0,0,17,0,<=50K
44,0,0,1,1,2,89172,0,13,10,0,0,50,0,>50K
37,1,0,1,2,2,140673,5,10,5,0,0,40,0,>50K
26,1,0,0,0,0,326033,0,13,0,0,0,80,0,<=50K
35,0,0,0,0,2,129305,1,9,4,0,0,30,0,<=50K
28,1,0,0,3,2,171067,1,9,2,0,0,40,0,<=50K
34,1,2,0,0,2,143582,5,10,0,0,0,35,28,<=50K
18,0,0,0,0,2,257980,1,9,8,0,0,40,0,<=50K
25,0,0,0,3,2,182866,1,9,8,0,0,40,0,<=50K
44,0,0,1,1,5,69333,0,13,10,0,0,50,0,>50K
61,1,0,6,0,2,668362,15,2,2,0,0,40,0,<=50K
39,0,0,1,1,2,132879,5,10,1,0,0,50,0,>50K
61,0,0,1,1,2,181219,0,13,3,0,1848,40,0,>50K
22,1,0,6,3,2,120518,1,9,0,0,0,40,0,<=50K
19,0,0,0,3,2,183532,5,10,2,0,0,25,0,<=50K
45,0,0,0,3,2,49298,0,13,9,0,0,40,0,<=50K
20,1,0,0,3,2,157332,5,10,0,0,0,25,0,<=50K
37,1,2,2,0,2,213726,1,9,8,0,0,40,11,<=50K
26,0,0,0,0,2,31143,5,10,10,0,0,40,0,<=50K
26,1,0,1,2,2,184872,0,13,1,0,0,55,0,>50K
58,1,0,4,4,2,202652,1,9,4,0,0,40,21,<=50K
64,1,0,6,0,2,60940,1,9,5,8614,0,50,23,>50K
19,1,0,1,5,2,292590,1,9,5,0,0,25,0,<=50K
36,0,0,2,0,2,141420,0,13,2,0,0,30,0,<=50K
47,1,0,0,0,2,159389,6,12,0,0,0,40,0,<=50K
62,0,0,1,1,2,254534,5,10,5,0,0,40,0,<=50K
36,0,0,0,0,0,89508,10,15,3,0,0,40,0,<=50K
38,0,0,0,0,1,238980,5,10,5,0,0,60,0,<=50K
54,0,0,1,1,2,178946,1,9,10,0,0,48,0,>50K
31,0,0,0,0,2,204752,0,13,1,0,0,50,0,<=50K
26,0,0,4,3,2,290213,5,10,7,0,0,40,0,<=50K
50,0,0,1,1,2,102615,1,9,1,0,1902,40,0,>50K
41,1,2,0,4,2,291965,5,10,9,0,0,40,11,<=50K
52,0,0,1,1,4,175339,0,13,11,0,0,40,0,>50K
28,1,1,1,2,2,90547,1,9,4,0,0,23,0,<=50K
46,0,0,1,1,1,101722,5,10,1,3137,0,40,0,<=50K
30,0,0,1,1,5,204470,5,10,1,0,0,36,0,>50K
58,0,1,1,1,4,311409,3,14,3,7688,0,30,0,>50K
36,0,0,1,1,2,218015,5,10,8,0,0,48,0,<=50K
31,0,0,0,0,0,77634,13,1,4,0,0,24,0,<=50K
52,0,0,1,1,1,42984,10,15,3,0,0,70,0,>50K
29,0,0,1,1,2,413297,5,10,1,3411,0,70,4,<=50K
48,0,0,1,1,1,218835,3,14,5,0,0,50,7,<=50K
30,0,0,1,1,2,341051,3,14,1,15024,0,60,0,>50K
58,0,0,1,1,2,252419,2,7,6,0,0,50,0,<=50K
20,0,1,0,3,3,347935,5,10,11,0,0,40,0,<=50K
19,0,0,0,3,2,237848,5,10,4,0,0,3,0,<=50K
63,1,0,2,0,2,174826,1,9,4,0,0,40,0,<=50K
51,0,0,1,1,1,170086,0,13,9,0,0,45,0,>50K
53,1,0,2,4,2,470368,6,12,0,0,0,48,0,<=50K
54,0,0,1,1,3,75235,1,9,1,5178,0,40,0,>50K
26,0,1,0,3,2,746432,1,9,2,0,0,48,0,<=50K
47,1,0,1,2,1,258498,5,10,4,0,0,52,0,<=50K
44,0,0,1,1,2,176063,0,13,1,0,0,45,0,<=50K
80,0,0,0,4,1,26865,7,4,7,0,0,20,0,<=50K
55,0,0,1,1,2,104724,8,16,3,0,0,40,0,>50K
43,0,0,1,1,2,346321,3,14,3,0,0,45,0,>50K
49,0,0,3,4,2,402462,0,13,6,0,0,30,13,<=50K
27,0,2,0,3,2,153078,10,15,3,0,0,40,0,<=50K
42,0,0,1,1,2,176063,9,11,1,15024,0,55,0,>50K
39,0,0,1,1,2,451059,4,5,2,0,0,40,0,<=50K
32,1,0,4,4,2,106437,1,9,0,0,0,40,0,<=50K
58,1,1,1,2,4,294313,5,10,0,0,0,55,0,<=50K
63,0,1,4,0,2,67903,4,5,7,0,0,40,0,<=50K
49,0,0,1,1,2,133669,5,10,0,0,0,40,0,>50K
36,0,0,1,1,5,251730,5,10,11,0,0,60,0,>50K
46,0,0,1,1,2,72896,5,10,1,0,0,50,0,<=50K
47,0,0,1,1,2,155664,3,14,1,99999,0,55,0,>50K
39,0,0,0,0,2,206520,1,9,0,0,0,45,0,<=50K
33,0,2,1,1,2,72338,10,15,1,0,0,65,28,>50K
43,0,4,1,1,4,34640,1,9,1,0,1887,40,0,>50K
30,0,0,1,1,2,236543,5,10,3,0,0,68,0,<=50K
39,1,0,1,2,4,43702,9,11,0,0,0,37,0,<=50K
44,1,0,2,0,2,335248,5,10,0,0,0,40,0,<=50K
27,0,0,0,0,2,198197,0,13,9,0,0,45,0,<=50K
31,0,0,0,3,2,160594,6,12,3,0,0,3,0,<=50K
34,0,0,1,1,4,231826,1,9,3,0,0,40,22,<=50K
28,0,0,0,3,2,188171,6,12,6,0,0,60,0,<=50K
55,0,0,1,1,2,125000,1,9,8,0,0,40,0,>50K
36,1,0,2,0,2,166509,1,9,10,0,0,40,0,<=50K
42,0,1,1,1,2,402367,5,10,6,7688,0,45,0,>50K
67,0,0,1,1,4,204123,0,13,3,0,0,10,0,<=50K
53,1,0,6,0,5,220786,5,10,5,0,0,60,0,<=50K
43,0,0,1,1,2,254146,5,10,10,0,1902,40,0,>50K
29,1,0,0,0,4,152461,0,13,9,0,0,42,0,<=50K
19,0,0,0,3,2,223669,5,10,4,0,0,30,0,<=50K
51,0,0,1,1,2,120270,9,11,5,0,0,40,0,>50K
21,0,0,0,3,1,304602,9,11,7,0,0,98,0,<=50K
54,1,0,4,0,2,24108,5,10,1,0,0,40,0,<=50K
42,0,0,2,4,1,32546,10,15,3,7430,0,40,0,>50K
41,1,0,2,4,2,93885,5,10,5,0,0,48,0,<=50K
28,0,0,0,3,2,210765,1,9,10,0,0,40,0,<=50K
31,1,0,2,4,2,191276,9,11,2,0,0,40,0,<=50K
82,0,0,1,1,1,71438,1,9,7,0,0,20,0,<=50K
23,1,0,0,0,2,330571,0,13,3,0,0,16,0,<=50K
40,0,0,1,1,4,138634,1,9,1,0,0,40,0,<=50K
35,0,0,1,1,2,112264,1,9,5,0,0,50,0,<=50K
24,0,0,0,4,2,205865,1,9,5,0,0,45,0,<=50K
21,1,0,0,3,2,224640,5,10,5,0,0,40,0,<=50K
27,0,0,1,1,2,180758,5,10,2,0,0,30,0,<=50K
40,0,0,1,1,1,107762,0,13,1,0,0,45,0,<=50K
17,1,0,0,3,2,214787,14,8,0,0,0,25,0,<=50K
27,0,0,0,0,2,211032,15,2,10,0,0,40,4,<=50K
34,0,0,0,3,2,208353,1,9,8,0,0,40,0,<=50K
18,0,1,0,5,2,157273,12,6,4,0,0,15,0,<=50K
39,1,0,2,4,2,75891,0,13,9,0,0,40,0,<=50K
34,0,0,1,1,5,177675,5,10,1,0,0,65,0,>50K
44,0,0,1,1,2,182370,1,9,10,0,0,40,0,<=50K
39,0,0,1,1,2,174242,0,13,1,15024,0,60,0,>50K
28,1,4,3,3,2,95566,15,2,4,0,0,35,21,<=50K
30,1,0,0,0,2,30290,1,9,8,0,0,40,0,<=50K
60,1,0,2,5,2,240951,1,9,0,0,0,40,0,<=50K
58,0,0,1,1,2,183810,1,9,4,0,0,24,0,<=50K
49,0,0,1,1,2,94342,0,13,10,0,0,60,0,<=50K
61,0,0,1,1,5,148577,1,9,5,0,0,55,0,>50K
27,0,0,2,0,2,103634,1,9,0,0,0,38,0,<=50K
59,0,0,2,0,1,83542,6,12,9,0,0,40,0,<=50K
52,1,2,1,2,3,76131,5,10,1,0,0,40,0,>50K
42,1,0,0,0,3,262402,0,13,1,0,0,40,0,<=50K
27,1,0,0,0,2,198286,5,10,4,0,0,34,0,<=50K
41,0,0,1,1,5,145441,3,14,1,0,0,50,0,>50K
50,1,0,1,2,4,117496,0,13,3,0,0,24,0,<=50K
36,0,0,1,1,2,128876,12,6,10,0,0,40,0,<=50K
21,0,0,0,3,2,199698,1,9,7,0,0,45,0,<=50K
38,0,0,1,1,2,65390,6,12,10,0,0,45,0,<=50K
46,1,0,2,0,2,128645,5,10,3,0,0,40,0,<=50K
59,0,0,1,1,2,53481,5,10,5,0,0,50,0,<=50K
55,1,0,0,0,2,92215,1,9,0,0,0,45,0,<=50K
49,1,0,6,4,4,78859,3,14,3,0,323,20,0,<=50K
59,0,0,1,1,5,187502,5,10,10,0,0,50,0,>50K
38,0,0,1,1,2,242080,5,10,5,0,0,55,0,>50K
22,0,0,0,3,2,41837,5,10,6,0,0,25,0,<=50K
28,1,1,0,4,2,291374,14,8,5,0,0,40,0,<=50K
47,0,0,1,1,2,148995,0,13,1,0,2415,60,0,>50K
59,0,0,1,1,2,159008,5,10,11,0,0,56,0,<=50K
37,0,0,2,0,2,271013,1,9,2,0,0,40,0,<=50K
33,1,0,0,0,2,199046,0,13,5,0,0,40,0,<=50K
34,0,0,1,1,2,164280,12,6,2,0,0,40,20,<=50K
35,0,0,1,1,4,116960,3,14,3,0,1887,40,0,>50K
55,0,0,0,0,2,100054,12,6,4,0,0,40,0,<=50K
18,0,0,0,3,2,183824,14,8,4,0,0,30,0,<=50K
48,1,0,1,2,2,313925,6,12,3,0,0,30,0,>50K
48,0,0,1,1,2,379883,3,14,3,0,0,40,1,>50K
27,0,0,1,1,2,189777,1,9,10,0,0,40,0,<=50K
43,1,1,6,4,2,198330,3,14,3,0,0,37,0,<=50K
32,0,0,1,1,2,127451,5,10,3,0,0,38,0,>50K
50,0,0,4,0,2,301024,0,13,5,0,0,40,0,>50K
38,0,3,0,0,1,175732,1,9,10,0,0,15,0,<=50K
18,0,1,0,3,2,218889,4,5,4,0,0,35,0,<=50K
46,0,0,2,0,2,117605,4,5,5,0,0,35,0,<=50K
26,0,2,0,0,2,154571,5,10,8,0,0,45,0,>50K
44,1,0,1,2,2,228057,7,4,8,0,0,40,21,<=50K
32,1,0,0,0,2,173998,5,10,0,0,0,60,0,<=50K
25,1,0,1,2,2,90752,0,13,0,0,0,40,0,<=50K
55,1,0,2,4,2,51008,1,9,0,0,0,40,0,<=50K
55,0,0,0,4,3,113398,5,10,0,0,0,40,0,<=50K
25,1,0,1,2,2,74977,5,10,0,0,0,40,0,<=50K
40,0,0,1,1,2,101593,0,13,3,0,0,50,0,<=50K
29,0,0,0,0,2,228346,9,11,10,0,0,50,0,<=50K
60,0,0,1,1,2,180418,2,7,10,0,0,40,0,<=50K
45,0,0,1,1,2,44489,1,9,6,0,0,45,0,<=50K
43,0,0,1,1,1,277488,1,9,7,0,0,30,0,<=50K
24,1,0,0,3,2,103064,1,9,5,0,0,55,0,<=50K
34,1,0,2,0,2,226872,0,13,5,0,0,40,0,<=50K
47,0,0,0,0,1,330416,5,10,7,0,0,60,0,<=50K
24,1,0,2,0,2,186495,1,9,0,0,0,32,0,<=50K
47,0,0,1,1,0,205712,5,10,4,0,0,38,0,<=50K
18,1,0,0,3,2,217743,2,7,5,0,0,40,0,<=50K
50,0,0,1,1,5,52565,5,10,5,0,1485,40,0,<=50K
22,0,0,0,5,2,239954,5,10,0,0,0,40,0,<=50K
49,0,0,1,1,1,349986,0,13,3,0,0,60,0,>50K
41,0,0,1,1,2,117585,1,9,1,0,1485,40,0,>50K
68,0,0,1,1,1,122094,1,9,10,0,0,15,0,<=50K
62,1,0,6,5,1,26857,7,4,7,0,0,35,0,<=50K
25,1,0,0,3,4,192321,0,13,3,0,0,40,0,<=50K
24,1,0,0,0,2,88095,5,10,8,0,0,24,4,<=50K
32,0,1,1,1,2,124187,4,5,7,0,0,40,0,<=50K
49,0,0,1,1,2,123681,3,14,3,0,0,43,0,>50K
68,1,0,2,0,2,145638,5,10,5,0,0,40,0,<=50K
25,1,0,0,3,2,130513,6,12,5,0,0,40,30,<=50K
47,0,0,1,1,3,197038,0,13,3,0,0,50,0,<=50K
35,0,0,1,1,2,189092,0,13,1,0,0,40,0,>50K
37,0,0,1,1,1,198841,2,7,6,0,0,40,0,<=50K
57,0,0,1,1,2,317969,1,9,1,0,0,50,0,<=50K
37,1,0,1,2,2,103121,0,13,1,0,1848,40,0,>50K
34,1,1,0,4,2,111589,12,6,4,0,0,40,2,<=50K
46,1,0,2,0,4,267952,9,11,1,0,0,36,0,<=50K
21,1,0,0,5,2,63899,2,7,0,0,0,40,0,<=50K
26,1,0,1,2,2,473625,1,9,4,0,0,30,0,<=50K
45,0,0,2,0,2,187901,1,9,7,0,2258,44,0,>50K
17,1,0,0,3,2,24090,1,9,1,0,0,35,0,<=50K
36,0,0,1,1,5,102729,6,12,3,0,0,70,0,<=50K
33,0,0,2,0,2,91666,14,8,1,0,0,40,0,<=50K
27,0,1,0,3,2,215873,1,9,8,0,0,40,0,<=50K
32,0,0,1,1,2,152109,1,9,10,0,0,48,0,<=50K
24,1,1,0,4,2,175586,1,9,8,0,0,40,0,<=50K
37,1,1,2,4,2,232614,1,9,4,0,0,30,0,<=50K
53,0,0,1,1,0,229465,8,16,3,0,0,50,0,>50K
44,0,0,2,3,2,147110,5,10,0,14344,0,40,0,>50K
43,0,0,1,1,4,161240,1,9,11,0,0,45,0,>50K
29,1,1,0,5,2,358124,1,9,4,0,0,52,0,<=50K
47,0,0,1,1,2,222529,0,13,7,0,0,65,0,<=50K
37,0,0,0,0,1,338320,3,14,1,0,0,60,0,<=50K
43,0,0,1,1,5,62026,10,15,1,99999,0,40,0,>50K
23,1,1,0,0,2,263886,5,10,5,0,0,20,0,<=50K
50,0,0,1,1,2,310774,0,13,5,0,0,35,0,<=50K
25,0,0,0,3,2,98155,5,10,3,0,0,40,0,<=50K
40,0,0,0,0,2,259307,5,10,1,0,0,50,0,<=50K
39,0,0,1,1,2,358753,9,11,10,7688,0,40,0,>50K
41,0,0,1,1,2,29762,1,9,10,0,0,52,0,>50K
32,0,0,1,3,2,202729,1,9,6,0,0,40,0,<=50K
19,1,0,0,0,2,28790,5,10,4,0,0,40,0,<=50K
26,0,0,0,3,2,53209,1,9,4,0,0,40,0,<=50K
30,0,0,1,1,4,169020,0,13,3,0,0,40,0,<=50K
34,0,0,1,1,2,127195,5,10,1,0,0,40,0,<=50K
41,1,0,0,0,2,211731,5,10,0,0,0,40,4,<=50K
42,0,4,2,0,1,126614,0,13,1,0,0,30,10,<=50K
45,0,0,1,1,2,259463,9,11,3,0,0,40,0,>50K
22,0,0,0,0,2,228411,5,10,1,0,0,35,0,<=50K
25,0,0,1,1,2,117827,5,10,0,0,0,40,0,<=50K
22,0,1,0,3,3,57216,5,10,0,0,0,20,0,<=50K
46,0,0,1,1,0,250821,10,15,1,15024,0,40,0,>50K
48,0,0,2,0,5,88564,5,10,7,0,0,45,0,<=50K
45,0,0,1,1,2,172822,1,9,8,0,0,52,0,>50K
19,0,0,0,3,2,251579,5,10,4,0,0,14,0,<=50K
31,0,0,1,1,2,118399,2,7,8,0,0,40,0,<=50K
30,0,1,1,1,5,178383,5,10,10,0,0,70,0,<=50K
40,0,0,1,1,1,170866,6,12,7,0,0,50,0,>50K
22,1,0,0,3,2,203894,5,10,5,0,0,15,0,<=50K
25,0,1,2,3,2,237065,5,10,4,0,0,38,0,<=50K
51,0,0,1,1,4,108435,3,14,3,0,0,80,0,>50K
32,0,0,1,1,2,93213,6,12,8,0,0,62,0,<=50K
51,0,0,1,1,5,231230,0,13,1,0,0,25,0,<=50K
42,0,0,2,0,2,386175,5,10,5,0,0,50,0,>50K
39,0,0,1,1,2,128392,1,9,8,0,1887,40,0,>50K
24,0,0,1,1,2,223515,1,9,10,0,0,45,0,<=50K
52,1,0,2,4,2,208630,1,9,0,0,1741,38,0,<=50K
43,0,0,1,1,2,174295,3,14,3,0,0,55,0,<=50K
31,0,0,1,1,2,60229,1,9,8,0,0,40,0,<=50K
28,0,0,1,1,2,66095,1,9,5,0,0,40,0,<=50K
31,0,0,1,1,3,130057,3,14,1,7688,0,60,0,>50K
61,0,0,1,1,2,179743,1,9,10,0,2051,20,0,<=50K
26,1,0,0,3,2,192022,0,13,3,0,0,40,0,<=50K
46,0,0,0,0,2,45288,0,13,4,0,0,40,0,<=50K
50,1,0,2,0,2,99476,3,14,3,0,0,35,0,<=50K
18,1,0,0,3,2,41973,2,7,0,0,0,5,0,<=50K
23,0,0,0,0,2,162228,0,13,5,0,0,48,0,<=50K
21,1,0,0,3,2,211968,5,10,5,0,1762,28,0,<=50K
46,0,4,1,1,2,211226,6,12,6,0,0,36,0,<=50K
38,1,0,2,4,2,33397,1,9,5,0,0,40,0,<=50K
53,0,0,2,3,2,120839,14,8,7,0,0,40,0,<=50K
53,0,0,1,1,2,36327,1,9,5,0,0,40,0,>50K
50,0,0,1,1,2,139703,5,10,10,0,0,40,0,>50K
26,0,0,0,4,2,107827,1,9,4,0,0,25,0,<=50K
46,1,0,2,0,4,140219,3,14,3,8614,0,55,0,>50K
44,0,0,1,1,4,203761,0,13,3,0,0,40,0,>50K
36,0,0,1,1,4,114719,3,14,3,0,0,50,0,>50K
20,1,0,0,0,2,344394,5,10,4,0,0,30,0,<=50K
35,0,0,1,1,2,195516,7,4,9,0,0,40,4,<=50K
40,1,0,1,2,0,31627,0,13,1,0,0,20,0,<=50K
70,0,0,1,1,2,174032,1,9,5,0,0,40,0,<=50K
57,0,0,1,1,2,226875,7,4,5,0,0,50,0,<=50K
40,0,0,1,1,2,566537,13,1,4,0,1672,40,4,<=50K
18,0,0,0,3,2,36162,2,7,10,0,0,5,0,<=50K
45,0,0,1,1,1,31478,0,13,5,2829,0,60,0,<=50K
52,0,0,1,1,2,294991,0,13,3,0,0,40,0,>50K
42,0,1,1,1,5,161532,0,13,10,0,0,60,0,<=50K
28,0,0,4,3,4,332249,1,9,6,0,0,45,0,<=50K
32,1,0,0,4,2,268147,9,11,9,0,0,60,0,<=50K
56,0,0,2,0,3,317847,0,13,0,0,0,40,0,<=50K
44,1,2,1,2,2,52028,15,2,4,0,0,40,36,<=50K
20,1,1,0,4,2,184045,5,10,5,0,0,30,0,<=50K
32,0,0,1,1,2,206609,0,13,1,0,0,60,0,>50K
59,0,0,4,5,2,152968,5,10,0,3325,0,40,0,<=50K
21,0,1,0,5,2,213015,1,9,2,2176,0,40,0,<=50K
32,0,0,1,1,2,313835,3,14,3,0,0,40,0,>50K
49,0,0,1,1,2,66385,1,9,5,5013,0,40,0,<=50K
22,1,0,0,3,2,205940,0,13,0,1055,0,30,0,<=50K
51,0,0,1,1,5,260938,5,10,1,0,0,50,0,>50K
33,0,0,1,1,2,60567,1,9,10,3411,0,40,0,<=50K
23,0,0,0,0,2,335067,0,13,5,0,0,50,0,<=50K
34,0,1,0,4,2,331126,1,9,4,0,0,30,0,<=50K
53,1,0,2,0,2,156612,14,8,6,0,0,40,0,<=50K
44,0,0,1,1,2,188436,0,13,0,0,0,45,0,<=50K
60,1,1,6,0,2,227468,5,10,11,0,0,40,0,<=50K
55,0,0,1,1,2,183580,5,10,10,0,0,38,0,<=50K
57,0,0,1,1,1,50990,1,9,7,0,0,30,0,<=50K
59,0,0,1,1,2,384246,8,16,3,0,0,50,0,<=50K
30,1,0,1,3,2,176410,9,11,3,7298,0,16,0,>50K
49,1,0,1,2,2,93639,0,13,1,0,0,43,0,<=50K
45,0,0,1,1,2,30289,14,8,10,0,0,40,0,<=50K
29,1,0,0,3,5,124950,0,13,5,0,0,40,0,<=50K
37,0,0,1,1,1,126675,1,9,7,0,0,60,0,>50K
21,0,0,0,0,2,145964,14,8,7,0,0,40,0,<=50K
36,0,0,1,1,0,345712,1,9,1,0,0,40,0,<=50K
37,0,0,0,0,2,180342,0,13,5,0,0,45,0,<=50K
19,1,0,0,0,2,167087,1,9,0,0,0,40,0,<=50K
30,1,0,1,2,2,318749,9,11,9,0,0,35,9,<=50K
59,0,0,1,1,3,293971,5,10,9,0,0,40,0,>50K
32,0,0,1,1,2,229566,9,11,4,0,0,60,0,>50K
25,0,0,0,0,2,242464,0,13,0,0,0,40,0,<=50K
40,0,0,1,1,2,111067,0,13,2,0,0,80,0,>50K
49,1,0,2,4,4,106554,0,13,3,0,0,40,0,>50K
49,0,0,1,1,2,23776,5,10,0,0,0,40,0,<=50K
48,0,0,6,4,2,105808,4,5,6,0,0,40,0,>50K
42,0,0,1,1,2,169995,5,10,3,0,0,45,0,<=50K
53,0,0,1,1,2,141388,2,7,10,0,0,40,0,<=50K
29,0,0,0,0,1,241431,1,9,10,0,0,45,0,<=50K
54,0,0,1,1,1,158948,1,9,6,0,0,15,0,<=50K
34,1,0,0,0,2,272411,0,13,0,0,0,40,0,<=50K
39,0,0,1,1,2,30529,0,13,1,0,1887,40,0,>50K
30,0,0,1,1,2,190228,1,9,2,0,0,40,0,<=50K
